NAME : sw24978
1925 56366.6667 15433.3333
1926 56366.6667 15516.6667
1927 56366.6667 15533.3333
1928 56366.6667 15566.6667
1929 56366.6667 15583.3333
1930 56366.6667 15666.6667
1931 56366.6667 15816.6667
1932 56366.6667 15950.0000
1933 56366.6667 15966.6667
1934 56366.6667 15983.0556
1935 56366.6667 15983.3333
1936 56366.6667 16066.6667
1937 56366.6667 16083.3333
1938 56366.6667 16400.0000
1939 56366.6667 16416.6667
1940 56366.6667 16433.3333
1941 56366.6667 16533.3333
1942 56375.0000 12775.0000
1943 56383.3333 12650.0000
1944 56383.3333 12666.6667
1945 56383.3333 12716.6667
1946 56383.3333 12733.3333
1947 56383.3333 12750.0000
1948 56383.3333 12766.6667
1949 56383.3333 12800.0000
1950 56383.3333 12816.6667
1951 56383.3333 12900.0000
1952 56383.3333 13083.3333
1953 56383.3333 13133.3333
1954 56383.3333 13233.3333
1955 56383.3333 13250.0000
1956 56383.3333 13350.0000
1957 56383.3333 13383.3333
1958 56383.3333 13450.0000
1959 56383.3333 13466.6667
1960 56383.3333 13483.3333
1961 56383.3333 13500.0000
1962 56383.3333 13550.0000
1963 56383.3333 13583.3333
1964 56383.3333 13700.0000
1965 56383.3333 13800.0000
1966 56383.3333 13933.3333
1967 56383.3333 14033.3333
1968 56383.3333 14066.6667
1969 56383.3333 14116.6667
1970 56383.3333 14166.6667
1971 56383.3333 14200.0000
1972 56383.3333 14316.6667
1973 56383.3333 14583.3333
1974 56383.3333 14616.6667
1975 56383.3333 14633.3333
1976 56383.3333 14650.0000
1977 56383.3333 14733.3333
1978 56383.3333 14866.6667
1979 56383.3333 15016.6667
1980 56383.3333 15083.3333
1981 56383.3333 15100.0000
1982 56383.3333 15133.3333
1983 56383.3333 15166.6667
1984 56383.3333 15200.0000
1985 56383.3333 15216.6667
1986 56383.3333 15250.0000
1987 56383.3333 15266.6667
1988 56383.3333 15283.3333
1989 56383.3333 15316.6667
1990 56383.3333 15366.6667
1991 56383.3333 15450.0000
1992 56383.3333 15466.6667
1993 56383.3333 15483.3333
1994 56383.3333 15550.0000
1995 56383.3333 15600.0000
1996 56383.3333 15633.3333
1997 56383.3333 15650.0000
1998 56383.3333 15666.6667
1999 56383.3333 15683.3333
2000 56383.3333 15800.0000
2001 56383.3333 15816.6667
2002 56383.3333 15900.0000
2003 56383.3333 15966.6667
2004 56383.3333 16066.6667
2005 56383.3333 16083.3333
2006 56383.3333 16433.3333
2007 56383.3333 16533.3333
2008 56391.6667 12783.3333
2009 56399.7222 16416.6667
2010 56399.7222 16433.3333
2011 56400.0000 12633.3333
2012 56400.0000 12666.6667
2013 56400.0000 12683.3333
2014 56400.0000 12700.0000
2015 56400.0000 12716.6667
2016 56400.0000 12733.3333
2017 56400.0000 12766.6667
2018 56400.0000 12783.3333
2019 56400.0000 12833.3333
2020 56400.0000 12850.0000
2021 56400.0000 12933.3333
2022 56400.0000 12950.0000
2023 56400.0000 13016.6667
2024 56400.0000 13050.0000
2025 56400.0000 13066.6667
2026 56400.0000 13100.0000
2027 56400.0000 13216.6667
2028 56400.0000 13250.0000
2029 56400.0000 13266.6667
2030 56400.0000 13316.6667
2031 56400.0000 13333.3333
2032 56400.0000 13400.0000
2033 56400.0000 13450.0000
2034 56400.0000 13466.6667
2035 56400.0000 13516.6667
2036 56400.0000 13600.0000
2037 56400.0000 13650.0000
2038 56400.0000 13666.6667
2039 56400.0000 13783.3333
2040 56400.0000 13816.6667
2041 56400.0000 13833.3333
2042 56400.0000 13916.6667
2043 56400.0000 13950.0000
2044 56400.0000 13966.6667
2045 56400.0000 14066.6667
2046 56400.0000 14283.3333
2047 56400.0000 14300.0000
2048 56400.0000 14316.6667
2049 56400.0000 14333.3333
2050 56400.0000 14383.3333
2051 56400.0000 14450.0000
2052 56400.0000 14566.6667
2053 56400.0000 14616.6667
2054 56400.0000 14716.6667
2055 56400.0000 14883.3333
2056 56400.0000 14900.0000
2057 56400.0000 15033.3333
2058 56400.0000 15083.3333
2059 56400.0000 15283.3333
2060 56400.0000 15300.0000
2061 56400.0000 15333.3333
2062 56400.0000 15350.0000
2063 56400.0000 15383.3333
2064 56400.0000 15450.0000
2065 56400.0000 15466.6667
2066 56400.0000 15500.0000
2067 56400.0000 15533.3333
2068 56400.0000 15550.0000
2069 56400.0000 15583.3333
2070 56400.0000 15616.6667
2071 56400.0000 15650.0000
2072 56400.0000 15700.0000
2073 56400.0000 15716.6667
2074 56400.0000 15833.3333
2075 56400.0000 15850.0000
2076 56400.0000 15883.3333
2077 56400.0000 16000.0000
2078 56400.0000 16066.6667
2079 56400.0000 16083.0556
2080 56400.0000 16100.0000
2081 56400.0000 16400.0000
2082 56400.0000 16433.3333
2083 56400.0000 16533.3333
2084 56408.3333 12666.6667
2085 56408.3333 12816.6667
2086 56416.6667 12666.6667
2087 56416.6667 12700.0000
2088 56416.6667 12750.0000
2089 56416.6667 12816.6667
2090 56416.6667 12866.6667
2091 56416.6667 12883.3333
2092 56416.6667 12933.3333
2093 56416.6667 12950.0000
2094 56416.6667 13000.0000
2095 56416.6667 13150.0000
2096 56416.6667 13183.3333
2097 56416.6667 13200.0000
2098 56416.6667 13216.6667
2099 56416.6667 13233.3333
2100 56416.6667 13250.0000
2101 56416.6667 13366.6667
2102 56416.6667 13450.0000
2103 56416.6667 13533.3333
2104 56416.6667 13683.3333
2105 56416.6667 13716.6667
2106 56416.6667 13766.6667
2107 56416.6667 13816.6667
2108 56416.6667 13833.3333
2109 56416.6667 13850.0000
2110 56416.6667 13933.3333
2111 56416.6667 14033.3333
2112 56416.6667 14050.0000
2113 56416.6667 14116.6667
2114 56416.6667 14166.6667
2115 56416.6667 14316.6667
2116 56416.6667 14350.0000
2117 56416.6667 14566.6667
2118 56416.6667 14583.3333
2119 56416.6667 14650.0000
2120 56416.6667 14716.6667
2121 56416.6667 15000.0000
2122 56416.6667 15050.0000
2123 56416.6667 15083.3333
2124 56416.6667 15116.6667
2125 56416.6667 15183.3333
2126 56416.6667 15250.0000
2127 56416.6667 15533.3333
2128 56416.6667 15550.0000
2129 56416.6667 15583.3333
2130 56416.6667 15783.3333
2131 56416.6667 15833.3333
2132 56416.6667 15866.6667
2133 56416.6667 15900.0000
2134 56416.6667 16016.6667
2135 56416.6667 16066.6667
2136 56416.6667 16100.0000
2137 56416.6667 16433.3333
2138 56416.6667 16550.0000
2139 56425.0000 12633.3333
2140 56425.0000 12650.0000
2141 56425.0000 12900.0000
2142 56425.0000 16108.3333
2143 56432.2222 12833.3333
2144 56433.0556 16116.6667
2145 56433.3333 12050.0000
2146 56433.3333 12583.3333
2147 56433.3333 12666.6667
2148 56433.3333 12683.3333
2149 56433.3333 12700.0000
2150 56433.3333 12716.6667
2151 56433.3333 12733.3333
2152 56433.3333 12750.0000
2153 56433.3333 12766.6667
2154 56433.3333 12791.6667
2155 56433.3333 12800.0000
2156 56433.3333 12850.0000
2157 56433.3333 12916.6667
2158 56433.3333 12933.3333
2159 56433.3333 13033.3333
2160 56433.3333 13050.0000
2161 56433.3333 13100.0000
2162 56433.3333 13216.6667
2163 56433.3333 13233.3333
2164 56433.3333 13300.0000
2165 56433.3333 13333.3333
2166 56433.3333 13350.0000
2167 56433.3333 13383.3333
2168 56433.3333 13400.0000
2169 56433.3333 13433.3333
2170 56433.3333 13450.0000
2171 56433.3333 13533.3333
2172 56433.3333 13566.6667
2173 56433.3333 13583.3333
2174 56433.3333 13600.0000
2175 56433.3333 13666.6667
2176 56433.3333 13700.0000
2177 56433.3333 13750.0000
2178 56433.3333 13783.3333
2179 56433.3333 13883.3333
2180 56433.3333 13983.3333
2181 56433.3333 14033.3333
2182 56433.3333 14066.6667
2183 56433.3333 14183.3333
2184 56433.3333 14200.0000
2185 56433.3333 14233.3333
2186 56433.3333 14283.3333
2187 56433.3333 14416.6667
2188 56433.3333 14516.6667
2189 56433.3333 14633.3333
2190 56433.3333 14700.0000
2191 56433.3333 14766.6667
2192 56433.3333 14800.0000
2193 56433.3333 14900.0000
2194 56433.3333 15033.3333
2195 56433.3333 15116.6667
2196 56433.3333 15233.3333
2197 56433.3333 15283.3333
2198 56433.3333 15350.0000
2199 56433.3333 15400.0000
2200 56433.3333 15466.6667
2201 56433.3333 15500.0000
2202 56433.3333 15533.3333
2203 56433.3333 15616.6667
2204 56433.3333 15766.6667
2205 56433.3333 15833.3333
2206 56433.3333 15850.0000
2207 56433.3333 15983.3333
2208 56433.3333 16033.3333
2209 56433.3333 16116.6667
2210 56433.3333 16416.6667
2211 56450.0000 12683.3333
2212 56450.0000 12700.0000
2213 56450.0000 12716.6667
2214 56450.0000 12733.3333
2215 56450.0000 12750.0000
2216 56450.0000 12766.6667
2217 56450.0000 12916.6667
2218 56450.0000 12933.3333
2219 56450.0000 12950.0000
2220 56450.0000 12966.6667
2221 56450.0000 13000.0000
2222 56450.0000 13066.6667
2223 56450.0000 13116.6667
2224 56450.0000 13166.6667
2225 56450.0000 13300.0000
2226 56450.0000 13400.0000
2227 56450.0000 13416.6667
2228 56450.0000 13450.0000
2229 56450.0000 13483.3333
2230 56450.0000 13500.0000
2231 56450.0000 13600.0000
2232 56450.0000 13666.6667
2233 56450.0000 13716.6667
2234 56450.0000 13733.3333
2235 56450.0000 13933.3333
2236 56450.0000 13966.6667
2237 56450.0000 14050.0000
2238 56450.0000 14100.0000
2239 56450.0000 14133.3333
2240 56450.0000 14183.3333
2241 56450.0000 14266.6667
2242 56450.0000 14433.3333
2243 56450.0000 14550.0000
2244 56450.0000 14716.6667
2245 56450.0000 14733.3333
2246 56450.0000 15083.3333
2247 56450.0000 15150.0000
2248 56450.0000 15166.6667
2249 56450.0000 15250.0000
2250 56450.0000 15266.6667
2251 56450.0000 15300.0000
2252 56450.0000 15400.0000
2253 56450.0000 15450.0000
2254 56450.0000 15516.6667
2255 56450.0000 15600.0000
2256 56450.0000 15700.0000
2257 56450.0000 15766.6667
2258 56450.0000 15800.0000
2259 56450.0000 15816.6667
2260 56450.0000 15866.6667
2261 56450.0000 15883.3333
2262 56450.0000 15983.3333
2263 56450.0000 16050.0000
2264 56450.0000 16066.6667
2265 56450.0000 16116.6667
2266 56450.0000 16566.6667
2267 56458.3333 12700.0000
2268 56466.6667 12700.0000
2269 56466.6667 12750.0000
2270 56466.6667 12916.6667
2271 56466.6667 12933.3333
2272 56466.6667 13016.6667
2273 56466.6667 13083.3333
2274 56466.6667 13116.6667
2275 56466.6667 13233.3333
2276 56466.6667 13300.0000
2277 56466.6667 13416.6667
2278 56466.6667 13483.3333
2279 56466.6667 13533.3333
2280 56466.6667 13550.0000
2281 56466.6667 13633.3333
2282 56466.6667 13650.0000
2283 56466.6667 13666.6667
2284 56466.6667 13783.3333
2285 56466.6667 13816.6667
2286 56466.6667 13833.3333
2287 56466.6667 13850.0000
2288 56466.6667 13883.3333
2289 56466.6667 13933.3333
2290 56466.6667 13966.6667
2291 56466.6667 14066.6667
2292 56466.6667 14083.3333
2293 56466.6667 14100.0000
2294 56466.6667 14150.0000
2295 56466.6667 14200.0000
2296 56466.6667 14266.6667
2297 56466.6667 14500.0000
2298 56466.6667 14616.6667
2299 56466.6667 14683.3333
2300 56466.6667 14716.6667
2301 56466.6667 14816.6667
2302 56466.6667 14900.0000
2303 56466.6667 15016.6667
2304 56466.6667 15150.0000
2305 56466.6667 15316.6667
2306 56466.6667 15350.0000
2307 56466.6667 15383.3333
2308 56466.6667 15416.6667
2309 56466.6667 15450.0000
2310 56466.6667 15483.3333
2311 56466.6667 15533.3333
2312 56466.6667 15583.3333
2313 56466.6667 15650.0000
2314 56466.6667 15783.3333
2315 56466.6667 15800.0000
2316 56466.6667 15816.6667
2317 56466.6667 15866.6667
2318 56466.6667 15983.3333
2319 56466.6667 16000.0000
2320 56466.6667 16016.6667
2321 56466.6667 16083.3333
2322 56466.6667 16116.6667
2323 56466.6667 16375.0000
2324 56466.6667 16433.3333
2325 56466.6667 16450.0000
2326 56466.6667 16566.6667
2327 56483.3333 12933.3333
2328 56483.3333 12950.0000
2329 56483.3333 12966.6667
2330 56483.3333 13033.3333
2331 56483.3333 13066.6667
2332 56483.3333 13083.3333
2333 56483.3333 13116.6667
2334 56483.3333 13150.0000
2335 56483.3333 13166.6667
2336 56483.3333 13233.3333
2337 56483.3333 13250.0000
2338 56483.3333 13266.6667
2339 56483.3333 13416.6667
2340 56483.3333 13500.0000
2341 56483.3333 13516.6667
2342 56483.3333 13550.0000
2343 56483.3333 13583.3333
2344 56483.3333 13650.0000
2345 56483.3333 13800.0000
2346 56483.3333 13850.0000
2347 56483.3333 13866.6667
2348 56483.3333 13900.0000
2349 56483.3333 13933.3333
2350 56483.3333 14033.3333
2351 56483.3333 14050.0000
2352 56483.3333 14150.0000
2353 56483.3333 14200.0000
2354 56483.3333 14316.6667
2355 56483.3333 14500.0000
2356 56483.3333 14583.3333
2357 56483.3333 14683.3333
2358 56483.3333 14933.3333
2359 56483.3333 15000.0000
2360 56483.3333 15216.6667
2361 56483.3333 15300.0000
2362 56483.3333 15333.3333
2363 56483.3333 15383.3333
2364 56483.3333 15433.3333
2365 56483.3333 15566.6667
2366 56483.3333 15583.3333
2367 56483.3333 15600.0000
2368 56483.3333 15616.6667
2369 56483.3333 15633.3333
2370 56483.3333 15650.0000
2371 56483.3333 15683.3333
2372 56483.3333 15733.3333
2373 56483.3333 15750.0000
2374 56483.3333 15766.6667
2375 56483.3333 15783.3333
2376 56483.3333 15833.3333
2377 56483.3333 15866.6667
2378 56483.3333 16000.0000
2379 56483.3333 16050.0000
2380 56483.3333 16150.0000
2381 56483.3333 16366.6667
2382 56483.3333 16383.3333
2383 56483.3333 16416.6667
2384 56483.3333 16533.3333
2385 56483.3333 16566.6667
2386 56491.6667 12941.6667
2387 56500.0000 12966.6667
2388 56500.0000 12983.3333
2389 56500.0000 13033.3333
2390 56500.0000 13066.6667
2391 56500.0000 13100.0000
2392 56500.0000 13116.6667
2393 56500.0000 13250.0000
2394 56500.0000 13533.3333
2395 56500.0000 13550.0000
2396 56500.0000 13583.3333
2397 56500.0000 13633.3333
2398 56500.0000 13650.0000
2399 56500.0000 13666.6667
2400 56500.0000 13733.3333
2401 56500.0000 13800.0000
2402 56500.0000 13883.3333
2403 56500.0000 13900.0000
2404 56500.0000 13983.3333
2405 56500.0000 14100.0000
2406 56500.0000 14133.3333
2407 56500.0000 14283.3333
2408 56500.0000 14350.0000
2409 56500.0000 14600.0000
2410 56500.0000 14683.3333
2411 56500.0000 14750.0000
2412 56500.0000 14783.3333
2413 56500.0000 14800.0000
2414 56500.0000 14833.3333
2415 56500.0000 14900.0000
2416 56500.0000 15050.0000
2417 56500.0000 15116.6667
2418 56500.0000 15150.0000
2419 56500.0000 15216.6667
2420 56500.0000 15283.3333
2421 56500.0000 15300.0000
2422 56500.0000 15416.6667
2423 56500.0000 15466.6667
2424 56500.0000 15516.6667
2425 56500.0000 15550.0000
2426 56500.0000 15566.6667
2427 56500.0000 15600.0000
2428 56500.0000 15616.6667
2429 56500.0000 15633.3333
2430 56500.0000 15666.6667
2431 56500.0000 15700.0000
2432 56500.0000 15816.6667
2433 56500.0000 15833.3333
2434 56500.0000 15900.0000
2435 56500.0000 15983.3333
2436 56500.0000 16016.6667
2437 56500.0000 16033.3333
2438 56500.0000 16100.0000
2439 56500.0000 16166.6667
2440 56500.0000 16183.3333
2441 56500.0000 16416.6667
2442 56500.0000 16433.3333
2443 56500.0000 16566.6667
2444 56500.0000 16583.3333
2445 56516.6667 12933.3333
2446 56516.6667 12950.0000
2447 56516.6667 12958.3333
2448 56516.6667 13016.6667
2449 56516.6667 13033.3333
2450 56516.6667 13050.0000
2451 56516.6667 13150.0000
2452 56516.6667 13300.0000
2453 56516.6667 13333.3333
2454 56516.6667 13450.0000
2455 56516.6667 13466.6667
2456 56516.6667 13583.3333
2457 56516.6667 13600.0000
2458 56516.6667 13633.3333
2459 56516.6667 13683.3333
2460 56516.6667 13700.0000
2461 56516.6667 13766.6667
2462 56516.6667 13833.3333
2463 56516.6667 13850.0000
2464 56516.6667 13900.0000
2465 56516.6667 13933.3333
2466 56516.6667 13966.6667
2467 56516.6667 14033.3333
2468 56516.6667 14100.0000
2469 56516.6667 14150.0000
2470 56516.6667 14166.6667
2471 56516.6667 14200.0000
2472 56516.6667 14450.0000
2473 56516.6667 14666.6667
2474 56516.6667 14833.3333
2475 56516.6667 15033.3333
2476 56516.6667 15066.6667
2477 56516.6667 15150.0000
2478 56516.6667 15166.6667
2479 56516.6667 15300.0000
2480 56516.6667 15316.6667
2481 56516.6667 15366.6667
2482 56516.6667 15383.3333
2483 56516.6667 15450.0000
2484 56516.6667 15466.6667
2485 56516.6667 15500.0000
2486 56516.6667 15566.6667
2487 56516.6667 15600.0000
2488 56516.6667 15616.6667
2489 56516.6667 15650.0000
2490 56516.6667 15666.6667
2491 56516.6667 15700.0000
2492 56516.6667 15733.3333
2493 56516.6667 15816.6667
2494 56516.6667 16050.0000
2495 56516.6667 16100.0000
2496 56516.6667 16116.6667
2497 56516.6667 16133.3333
2498 56516.6667 16183.3333
2499 56516.6667 16383.3333
2500 56516.6667 16433.3333
2501 56516.6667 16583.3333
2502 56516.6667 16600.0000
2503 56533.0556 16150.0000
2504 56533.3333 12983.3333
2505 56533.3333 13000.0000
2506 56533.3333 13033.3333
2507 56533.3333 13083.3333
2508 56533.3333 13133.3333
2509 56533.3333 13183.3333
2510 56533.3333 13233.3333
2511 56533.3333 13250.0000
2512 56533.3333 13316.6667
2513 56533.3333 13333.3333
2514 56533.3333 13366.6667
2515 56533.3333 13433.3333
2516 56533.3333 13483.3333
2517 56533.3333 13516.6667
2518 56533.3333 13533.3333
2519 56533.3333 13566.6667
2520 56533.3333 13600.0000
2521 56533.3333 13616.6667
2522 56533.3333 13716.6667
2523 56533.3333 13800.0000
2524 56533.3333 13866.6667
2525 56533.3333 13916.6667
2526 56533.3333 13966.6667
2527 56533.3333 14016.6667
2528 56533.3333 14366.6667
2529 56533.3333 14416.6667
2530 56533.3333 14433.3333
2531 56533.3333 14450.0000
2532 56533.3333 14516.6667
2533 56533.3333 14716.6667
2534 56533.3333 14733.3333
2535 56533.3333 14766.6667
2536 56533.3333 14783.3333
2537 56533.3333 14816.6667
2538 56533.3333 14833.3333
2539 56533.3333 14850.0000
2540 56533.3333 14900.0000
2541 56533.3333 14916.6667
2542 56533.3333 14933.3333
2543 56533.3333 14983.3333
2544 56533.3333 15050.0000
2545 56533.3333 15166.6667
2546 56533.3333 15200.0000
2547 56533.3333 15333.3333
2548 56533.3333 15350.0000
2549 56533.3333 15383.3333
2550 56533.3333 15433.3333
2551 56533.3333 15450.0000
2552 56533.3333 15466.6667
2553 56533.3333 15583.3333
2554 56533.3333 15616.6667
2555 56533.3333 15650.0000
2556 56533.3333 15683.3333
2557 56533.3333 15800.0000
2558 56533.3333 15833.3333
2559 56533.3333 15900.0000
2560 56533.3333 16000.0000
2561 56533.3333 16050.0000
2562 56533.3333 16133.3333
2563 56533.3333 16150.0000
2564 56533.3333 16200.0000
2565 56533.3333 16433.3333
2566 56533.3333 16566.6667
2567 56533.3333 16600.0000
2568 56541.6667 12975.0000
2569 56549.7222 16233.3333
2570 56550.0000 12966.6667
2571 56550.0000 13033.3333
2572 56550.0000 13066.6667
2573 56550.0000 13116.6667
2574 56550.0000 13183.3333
2575 56550.0000 13266.6667
2576 56550.0000 13400.0000
2577 56550.0000 13466.6667
2578 56550.0000 13483.3333
2579 56550.0000 13500.0000
2580 56550.0000 13583.3333
2581 56550.0000 13700.0000
2582 56550.0000 13716.6667
2583 56550.0000 13833.3333
2584 56550.0000 13900.0000
2585 56550.0000 13950.0000
2586 56550.0000 13983.3333
2587 56550.0000 14033.3333
2588 56550.0000 14116.6667
2589 56550.0000 14133.3333
2590 56550.0000 14250.0000
2591 56550.0000 14383.3333
2592 56550.0000 14500.0000
2593 56550.0000 14616.6667
2594 56550.0000 14800.0000
2595 56550.0000 14950.0000
2596 56550.0000 15000.0000
2597 56550.0000 15016.6667
2598 56550.0000 15083.3333
2599 56550.0000 15150.0000
2600 56550.0000 15200.0000
2601 56550.0000 15216.6667
2602 56550.0000 15266.6667
2603 56550.0000 15300.0000
2604 56550.0000 15400.0000
2605 56550.0000 15416.6667
2606 56550.0000 15450.0000
2607 56550.0000 15466.6667
2608 56550.0000 15583.3333
2609 56550.0000 15650.0000
2610 56550.0000 15666.6667
2611 56550.0000 15700.0000
2612 56550.0000 15800.0000
2613 56550.0000 15966.6667
2614 56550.0000 16100.0000
2615 56550.0000 16116.6667
2616 56550.0000 16166.6667
2617 56550.0000 16183.3333
2618 56550.0000 16408.3333
2619 56550.0000 16416.6667
2620 56550.0000 16433.3333
2621 56566.6667 12983.3333
2622 56566.6667 13016.6667
2623 56566.6667 13083.3333
2624 56566.6667 13133.3333
2625 56566.6667 13266.6667
2626 56566.6667 13300.0000
2627 56566.6667 13316.6667
2628 56566.6667 13366.6667
2629 56566.6667 13416.6667
2630 56566.6667 13500.0000
2631 56566.6667 13550.0000
2632 56566.6667 13650.0000
2633 56566.6667 13683.3333
2634 56566.6667 13700.0000
2635 56566.6667 13766.6667
2636 56566.6667 13816.6667
2637 56566.6667 13833.3333
2638 56566.6667 13850.0000
2639 56566.6667 13883.3333
2640 56566.6667 13916.6667
2641 56566.6667 13966.6667
2642 56566.6667 14000.0000
2643 56566.6667 14116.6667
2644 56566.6667 14183.3333
2645 56566.6667 14216.6667
2646 56566.6667 14266.6667
2647 56566.6667 14350.0000
2648 56566.6667 14466.6667
2649 56566.6667 14733.3333
2650 56566.6667 14783.3333
2651 56566.6667 14833.3333
2652 56566.6667 14850.0000
2653 56566.6667 14933.3333
2654 56566.6667 15000.0000
2655 56566.6667 15016.6667
2656 56566.6667 15033.3333
2657 56566.6667 15066.6667
2658 56566.6667 15083.3333
2659 56566.6667 15116.6667
2660 56566.6667 15133.3333
2661 56566.6667 15150.0000
2662 56566.6667 15183.3333
2663 56566.6667 15366.6667
2664 56566.6667 15416.6667
2665 56566.6667 15433.3333
2666 56566.6667 15450.0000
2667 56566.6667 15466.6667
2668 56566.6667 15550.0000
2669 56566.6667 15583.3333
2670 56566.6667 15600.0000
2671 56566.6667 15633.3333
2672 56566.6667 15650.0000
2673 56566.6667 15750.0000
2674 56566.6667 15916.6667
2675 56566.6667 15966.6667
2676 56566.6667 16066.6667
2677 56566.6667 16083.3333
2678 56566.6667 16116.6667
2679 56566.6667 16150.0000
2680 56566.6667 16183.0556
2681 56566.6667 16216.6667
2682 56566.6667 16400.0000
2683 56566.6667 16416.6667
2684 56566.6667 16566.6667
2685 56566.6667 16616.6667
2686 56583.3333 12958.3333
2687 56583.3333 13100.0000
2688 56583.3333 13116.6667
2689 56583.3333 13150.0000
2690 56583.3333 13233.3333
2691 56583.3333 13250.0000
2692 56583.3333 13300.0000
2693 56583.3333 13316.6667
2694 56583.3333 13383.3333
2695 56583.3333 13450.0000
2696 56583.3333 13466.6667
2697 56583.3333 13483.3333
2698 56583.3333 13500.0000
2699 56583.3333 13533.3333
2700 56583.3333 13566.6667
2701 56583.3333 13600.0000
2702 56583.3333 13616.6667
2703 56583.3333 13650.0000
2704 56583.3333 13666.6667
2705 56583.3333 13733.3333
2706 56583.3333 13783.3333
2707 56583.3333 13816.6667
2708 56583.3333 13833.3333
2709 56583.3333 13866.6667
2710 56583.3333 13883.3333
2711 56583.3333 13966.6667
2712 56583.3333 14016.6667
2713 56583.3333 14116.6667
2714 56583.3333 14150.0000
2715 56583.3333 14266.6667
2716 56583.3333 14300.0000
2717 56583.3333 14316.6667
2718 56583.3333 14350.0000
2719 56583.3333 14383.3333
2720 56583.3333 14500.0000
2721 56583.3333 14600.0000
2722 56583.3333 14616.6667
2723 56583.3333 14633.3333
2724 56583.3333 14750.0000
2725 56583.3333 14766.6667
2726 56583.3333 14933.3333
2727 56583.3333 14950.0000
2728 56583.3333 15033.3333
2729 56583.3333 15050.0000
2730 56583.3333 15066.6667
2731 56583.3333 15150.0000
2732 56583.3333 15166.6667
2733 56583.3333 15200.0000
2734 56583.3333 15250.0000
2735 56583.3333 15266.6667
2736 56583.3333 15316.6667
2737 56583.3333 15333.3333
2738 56583.3333 15350.0000
2739 56583.3333 15400.0000
2740 56583.3333 15416.6667
2741 56583.3333 15433.3333
2742 56583.3333 15483.3333
2743 56583.3333 15500.0000
2744 56583.3333 15566.6667
2745 56583.3333 15583.3333
2746 56583.3333 15600.0000
2747 56583.3333 15616.6667
2748 56583.3333 15633.3333
2749 56583.3333 15666.6667
2750 56583.3333 15716.6667
2751 56583.3333 15833.3333
2752 56583.3333 15866.6667
2753 56583.3333 16100.0000
2754 56583.3333 16216.6667
2755 56583.3333 16416.6667
2756 56583.3333 16450.0000
2757 56583.3333 16466.6667
2758 56583.3333 16616.6667
2759 56583.3333 16650.0000
2760 56583.3333 16666.6667
2761 56591.6667 12950.0000
2762 56591.6667 16200.0000
2763 56600.0000 12916.6667
2764 56600.0000 12933.3333
2765 56600.0000 13000.0000
2766 56600.0000 13216.6667
2767 56600.0000 13250.0000
2768 56600.0000 13316.6667
2769 56600.0000 13416.6667
2770 56600.0000 13516.6667
2771 56600.0000 13583.3333
2772 56600.0000 13616.6667
2773 56600.0000 13800.0000
2774 56600.0000 13916.6667
2775 56600.0000 13933.3333
2776 56600.0000 13950.0000
2777 56600.0000 13983.3333
2778 56600.0000 14050.0000
2779 56600.0000 14066.6667
2780 56600.0000 14166.6667
2781 56600.0000 14216.6667
2782 56600.0000 14283.3333
2783 56600.0000 14333.3333
2784 56600.0000 14350.0000
2785 56600.0000 14450.0000
2786 56600.0000 14516.6667
2787 56600.0000 14550.0000
2788 56600.0000 14883.3333
2789 56600.0000 14966.6667
2790 56600.0000 15000.0000
2791 56600.0000 15033.3333
2792 56600.0000 15066.6667
2793 56600.0000 15083.3333
2794 56600.0000 15100.0000
2795 56600.0000 15133.3333
2796 56600.0000 15166.6667
2797 56600.0000 15200.0000
2798 56600.0000 15233.3333
2799 56600.0000 15266.6667
2800 56600.0000 15283.3333
2801 56600.0000 15366.6667
2802 56600.0000 15400.0000
2803 56600.0000 15416.6667
2804 56600.0000 15500.0000
2805 56600.0000 15516.6667
2806 56600.0000 15566.6667
2807 56600.0000 15583.3333
2808 56600.0000 15616.6667
2809 56600.0000 15800.0000
2810 56600.0000 15833.3333
2811 56600.0000 15850.0000
2812 56600.0000 15966.6667
2813 56600.0000 16100.0000
2814 56600.0000 16133.3333
2815 56600.0000 16166.6667
2816 56600.0000 16200.0000
2817 56600.0000 16233.3333
2818 56600.0000 16466.6667
2819 56600.0000 16600.0000
2820 56600.0000 16616.6667
2821 56600.0000 16633.3333
2822 56600.0000 16666.6667
2823 56616.6667 12933.3333
2824 56616.6667 12983.3333
2825 56616.6667 13000.0000
2826 56616.6667 13050.0000
2827 56616.6667 13216.6667
2828 56616.6667 13250.0000
2829 56616.6667 13366.6667
2830 56616.6667 13466.6667
2831 56616.6667 13483.3333
2832 56616.6667 13566.6667
2833 56616.6667 13600.0000
2834 56616.6667 13633.3333
2835 56616.6667 13683.3333
2836 56616.6667 13766.6667
2837 56616.6667 13816.6667
2838 56616.6667 13833.3333
2839 56616.6667 13916.6667
2840 56616.6667 14016.6667
2841 56616.6667 14166.6667
2842 56616.6667 14183.3333
2843 56616.6667 14200.0000
2844 56616.6667 14266.6667
2845 56616.6667 14300.0000
2846 56616.6667 14333.3333
2847 56616.6667 14350.0000
2848 56616.6667 14383.3333
2849 56616.6667 14400.0000
2850 56616.6667 14600.0000
2851 56616.6667 15016.6667
2852 56616.6667 15033.3333
2853 56616.6667 15050.0000
2854 56616.6667 15133.3333
2855 56616.6667 15150.0000
2856 56616.6667 15200.0000
